,drug,tissue,feature,iter,feature_dim,Train Accuracy,Train ROC_AUC,Test Accuracy,Test ROC_AUC,Test TN,Test FP,Test FN,Test TP
0,sorafenib,SKCM,targets,0,4,0.7777777777777778,0.842809364548495,0.4166666666666667,0.25,5,3,4,0
1,sorafenib,SKCM,DiffExp,0,4,0.8055555555555556,0.9264214046822743,0.75,0.71875,7,1,2,2
2,sorafenib,SKCM,edge,0,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
3,sorafenib,SKCM,edge,0,0,0.8055555555555556,0.9264214046822743,0.75,0.71875,7,1,2,2
4,sorafenib,SKCM,edge-random,0,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
5,sorafenib,SKCM,edge-random,0,0,0.8055555555555556,0.9264214046822743,0.75,0.71875,7,1,2,2
6,sorafenib,SKCM,node,0,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
7,sorafenib,SKCM,node,0,0,0.8055555555555556,0.9264214046822743,0.75,0.71875,7,1,2,2
8,sorafenib,SKCM,node-random,0,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
9,sorafenib,SKCM,node-random,0,0,0.8055555555555556,0.9264214046822743,0.75,0.71875,7,1,2,2
10,sorafenib,SKCM,node-norm,0,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
11,sorafenib,SKCM,node-norm,0,0,0.8055555555555556,0.9264214046822743,0.75,0.71875,7,1,2,2
12,sorafenib,SKCM,node-norm-random,0,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
13,sorafenib,SKCM,node-norm-random,0,0,0.8055555555555556,0.9264214046822743,0.75,0.71875,7,1,2,2
14,sorafenib,SKCM,targets,1,4,0.6944444444444444,0.6354515050167224,0.5,0.5,4,4,2,2
15,sorafenib,SKCM,DiffExp,1,4,0.8055555555555556,0.8929765886287626,0.8333333333333334,0.75,8,0,2,2
16,sorafenib,SKCM,edge,1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
17,sorafenib,SKCM,edge,1,0,0.8055555555555556,0.8929765886287626,0.8333333333333334,0.75,8,0,2,2
18,sorafenib,SKCM,edge-random,1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
19,sorafenib,SKCM,edge-random,1,0,0.8055555555555556,0.8929765886287626,0.8333333333333334,0.75,8,0,2,2
20,sorafenib,SKCM,node,1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
21,sorafenib,SKCM,node,1,0,0.8055555555555556,0.8929765886287626,0.8333333333333334,0.75,8,0,2,2
22,sorafenib,SKCM,node-random,1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
23,sorafenib,SKCM,node-random,1,0,0.8055555555555556,0.8929765886287626,0.8333333333333334,0.75,8,0,2,2
24,sorafenib,SKCM,node-norm,1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
25,sorafenib,SKCM,node-norm,1,0,0.8055555555555556,0.8929765886287626,0.8333333333333334,0.75,8,0,2,2
26,sorafenib,SKCM,node-norm-random,1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
27,sorafenib,SKCM,node-norm-random,1,0,0.8055555555555556,0.8929765886287626,0.8333333333333334,0.75,8,0,2,2
28,sorafenib,SKCM,targets,2,4,0.6666666666666666,0.6688963210702341,0.5833333333333334,0.59375,5,3,2,2
29,sorafenib,SKCM,DiffExp,2,4,0.7777777777777778,0.822742474916388,0.9166666666666666,1.0,8,0,1,3
30,sorafenib,SKCM,edge,2,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
31,sorafenib,SKCM,edge,2,0,0.7777777777777778,0.822742474916388,0.9166666666666666,1.0,8,0,1,3
32,sorafenib,SKCM,edge-random,2,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
33,sorafenib,SKCM,edge-random,2,0,0.7777777777777778,0.822742474916388,0.9166666666666666,1.0,8,0,1,3
34,sorafenib,SKCM,node,2,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
35,sorafenib,SKCM,node,2,0,0.7777777777777778,0.822742474916388,0.9166666666666666,1.0,8,0,1,3
36,sorafenib,SKCM,node-random,2,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
37,sorafenib,SKCM,node-random,2,0,0.7777777777777778,0.822742474916388,0.9166666666666666,1.0,8,0,1,3
38,sorafenib,SKCM,node-norm,2,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
39,sorafenib,SKCM,node-norm,2,0,0.7777777777777778,0.822742474916388,0.9166666666666666,1.0,8,0,1,3
40,sorafenib,SKCM,node-norm-random,2,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
41,sorafenib,SKCM,node-norm-random,2,0,0.7777777777777778,0.822742474916388,0.9166666666666666,1.0,8,0,1,3
42,sorafenib,SKCM,targets,3,4,0.6666666666666666,0.6789297658862877,0.6666666666666666,0.6875,7,1,3,1
43,sorafenib,SKCM,DiffExp,3,4,0.7777777777777778,0.8461538461538461,0.9166666666666666,0.875,8,0,1,3
44,sorafenib,SKCM,edge,3,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
45,sorafenib,SKCM,edge,3,0,0.7777777777777778,0.8461538461538461,0.9166666666666666,0.875,8,0,1,3
46,sorafenib,SKCM,edge-random,3,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
47,sorafenib,SKCM,edge-random,3,0,0.7777777777777778,0.8461538461538461,0.9166666666666666,0.875,8,0,1,3
48,sorafenib,SKCM,node,3,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
49,sorafenib,SKCM,node,3,0,0.7777777777777778,0.8461538461538461,0.9166666666666666,0.875,8,0,1,3
50,sorafenib,SKCM,node-random,3,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
51,sorafenib,SKCM,node-random,3,0,0.7777777777777778,0.8461538461538461,0.9166666666666666,0.875,8,0,1,3
52,sorafenib,SKCM,node-norm,3,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
53,sorafenib,SKCM,node-norm,3,0,0.7777777777777778,0.8461538461538461,0.9166666666666666,0.875,8,0,1,3
54,sorafenib,SKCM,node-norm-random,3,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
55,sorafenib,SKCM,node-norm-random,3,0,0.7777777777777778,0.8461538461538461,0.9166666666666666,0.875,8,0,1,3
56,sorafenib,SKCM,targets,4,4,0.6111111111111112,0.6287625418060201,0.75,0.8125,7,1,2,2
57,sorafenib,SKCM,DiffExp,4,4,0.7777777777777778,0.8327759197324415,0.9166666666666666,0.96875,8,0,1,3
58,sorafenib,SKCM,edge,4,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
59,sorafenib,SKCM,edge,4,0,0.7777777777777778,0.8327759197324415,0.9166666666666666,0.96875,8,0,1,3
60,sorafenib,SKCM,edge-random,4,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
61,sorafenib,SKCM,edge-random,4,0,0.7777777777777778,0.8327759197324415,0.9166666666666666,0.96875,8,0,1,3
62,sorafenib,SKCM,node,4,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
63,sorafenib,SKCM,node,4,0,0.7777777777777778,0.8327759197324415,0.9166666666666666,0.96875,8,0,1,3
64,sorafenib,SKCM,node-random,4,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
65,sorafenib,SKCM,node-random,4,0,0.7777777777777778,0.8327759197324415,0.9166666666666666,0.96875,8,0,1,3
66,sorafenib,SKCM,node-norm,4,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
67,sorafenib,SKCM,node-norm,4,0,0.7777777777777778,0.8327759197324415,0.9166666666666666,0.96875,8,0,1,3
68,sorafenib,SKCM,node-norm-random,4,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
69,sorafenib,SKCM,node-norm-random,4,0,0.7777777777777778,0.8327759197324415,0.9166666666666666,0.96875,8,0,1,3
70,sorafenib,SKCM,targets,5,4,0.6944444444444444,0.6655518394648829,0.5833333333333334,0.6875,3,5,0,4
71,sorafenib,SKCM,DiffExp,5,4,0.8055555555555556,0.8294314381270903,0.8333333333333334,1.0,8,0,2,2
72,sorafenib,SKCM,edge,5,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
73,sorafenib,SKCM,edge,5,0,0.8055555555555556,0.8294314381270903,0.8333333333333334,1.0,8,0,2,2
74,sorafenib,SKCM,edge-random,5,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
75,sorafenib,SKCM,edge-random,5,0,0.8055555555555556,0.8294314381270903,0.8333333333333334,1.0,8,0,2,2
76,sorafenib,SKCM,node,5,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
77,sorafenib,SKCM,node,5,0,0.8055555555555556,0.8294314381270903,0.8333333333333334,1.0,8,0,2,2
78,sorafenib,SKCM,node-random,5,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
79,sorafenib,SKCM,node-random,5,0,0.8055555555555556,0.8294314381270903,0.8333333333333334,1.0,8,0,2,2
80,sorafenib,SKCM,node-norm,5,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
81,sorafenib,SKCM,node-norm,5,0,0.8055555555555556,0.8294314381270903,0.8333333333333334,1.0,8,0,2,2
82,sorafenib,SKCM,node-norm-random,5,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
83,sorafenib,SKCM,node-norm-random,5,0,0.8055555555555556,0.8294314381270903,0.8333333333333334,1.0,8,0,2,2
84,sorafenib,SKCM,targets,6,4,0.6388888888888888,0.725752508361204,0.5,0.40625,5,3,3,1
85,sorafenib,SKCM,DiffExp,6,4,0.8055555555555556,0.9163879598662208,0.8333333333333334,0.65625,8,0,2,2
86,sorafenib,SKCM,edge,6,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
87,sorafenib,SKCM,edge,6,0,0.8055555555555556,0.9163879598662208,0.8333333333333334,0.65625,8,0,2,2
88,sorafenib,SKCM,edge-random,6,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
89,sorafenib,SKCM,edge-random,6,0,0.8055555555555556,0.9163879598662208,0.8333333333333334,0.65625,8,0,2,2
90,sorafenib,SKCM,node,6,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
91,sorafenib,SKCM,node,6,0,0.8055555555555556,0.9163879598662208,0.8333333333333334,0.65625,8,0,2,2
92,sorafenib,SKCM,node-random,6,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
93,sorafenib,SKCM,node-random,6,0,0.8055555555555556,0.9163879598662208,0.8333333333333334,0.65625,8,0,2,2
94,sorafenib,SKCM,node-norm,6,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
95,sorafenib,SKCM,node-norm,6,0,0.8055555555555556,0.9163879598662208,0.8333333333333334,0.65625,8,0,2,2
96,sorafenib,SKCM,node-norm-random,6,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
97,sorafenib,SKCM,node-norm-random,6,0,0.8055555555555556,0.9163879598662208,0.8333333333333334,0.65625,8,0,2,2
98,sorafenib,SKCM,targets,7,4,0.6388888888888888,0.7391304347826086,0.5,0.5,4,4,2,2
99,sorafenib,SKCM,DiffExp,7,4,0.8611111111111112,0.8729096989966555,0.6666666666666666,0.65625,8,0,4,0
100,sorafenib,SKCM,edge,7,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
101,sorafenib,SKCM,edge,7,0,0.8611111111111112,0.8729096989966555,0.6666666666666666,0.65625,8,0,4,0
102,sorafenib,SKCM,edge-random,7,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
103,sorafenib,SKCM,edge-random,7,0,0.8611111111111112,0.8729096989966555,0.6666666666666666,0.65625,8,0,4,0
104,sorafenib,SKCM,node,7,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
105,sorafenib,SKCM,node,7,0,0.8611111111111112,0.8729096989966555,0.6666666666666666,0.65625,8,0,4,0
106,sorafenib,SKCM,node-random,7,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
107,sorafenib,SKCM,node-random,7,0,0.8611111111111112,0.8729096989966555,0.6666666666666666,0.65625,8,0,4,0
108,sorafenib,SKCM,node-norm,7,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
109,sorafenib,SKCM,node-norm,7,0,0.8611111111111112,0.8729096989966555,0.6666666666666666,0.65625,8,0,4,0
110,sorafenib,SKCM,node-norm-random,7,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
111,sorafenib,SKCM,node-norm-random,7,0,0.8611111111111112,0.8729096989966555,0.6666666666666666,0.65625,8,0,4,0
112,sorafenib,SKCM,targets,8,4,0.6944444444444444,0.6956521739130435,0.5833333333333334,0.5625,4,4,1,3
113,sorafenib,SKCM,DiffExp,8,4,0.7777777777777778,0.903010033444816,0.6666666666666666,0.78125,6,2,2,2
114,sorafenib,SKCM,edge,8,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
115,sorafenib,SKCM,edge,8,0,0.7777777777777778,0.903010033444816,0.6666666666666666,0.78125,6,2,2,2
116,sorafenib,SKCM,edge-random,8,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
117,sorafenib,SKCM,edge-random,8,0,0.7777777777777778,0.903010033444816,0.6666666666666666,0.78125,6,2,2,2
118,sorafenib,SKCM,node,8,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
119,sorafenib,SKCM,node,8,0,0.7777777777777778,0.903010033444816,0.6666666666666666,0.78125,6,2,2,2
120,sorafenib,SKCM,node-random,8,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
121,sorafenib,SKCM,node-random,8,0,0.7777777777777778,0.903010033444816,0.6666666666666666,0.78125,6,2,2,2
122,sorafenib,SKCM,node-norm,8,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
123,sorafenib,SKCM,node-norm,8,0,0.7777777777777778,0.903010033444816,0.6666666666666666,0.78125,6,2,2,2
124,sorafenib,SKCM,node-norm-random,8,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
125,sorafenib,SKCM,node-norm-random,8,0,0.7777777777777778,0.903010033444816,0.6666666666666666,0.78125,6,2,2,2
126,sorafenib,SKCM,targets,9,4,0.6388888888888888,0.6822742474916388,0.75,0.5625,6,2,1,3
127,sorafenib,SKCM,DiffExp,9,4,0.75,0.8093645484949833,0.9166666666666666,1.0,7,1,0,4
128,sorafenib,SKCM,edge,9,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
129,sorafenib,SKCM,edge,9,0,0.75,0.8093645484949833,0.9166666666666666,1.0,7,1,0,4
130,sorafenib,SKCM,edge-random,9,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
131,sorafenib,SKCM,edge-random,9,0,0.75,0.8093645484949833,0.9166666666666666,1.0,7,1,0,4
132,sorafenib,SKCM,node,9,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
133,sorafenib,SKCM,node,9,0,0.75,0.8093645484949833,0.9166666666666666,1.0,7,1,0,4
134,sorafenib,SKCM,node-random,9,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
135,sorafenib,SKCM,node-random,9,0,0.75,0.8093645484949833,0.9166666666666666,1.0,7,1,0,4
136,sorafenib,SKCM,node-norm,9,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
137,sorafenib,SKCM,node-norm,9,0,0.75,0.8093645484949833,0.9166666666666666,1.0,7,1,0,4
138,sorafenib,SKCM,node-norm-random,9,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
139,sorafenib,SKCM,node-norm-random,9,0,0.75,0.8093645484949833,0.9166666666666666,1.0,7,1,0,4
140,sorafenib,SKCM,targets,10,4,0.7222222222222222,0.7591973244147158,0.3333333333333333,0.34375,4,4,4,0
141,sorafenib,SKCM,DiffExp,10,4,0.7222222222222222,0.8127090301003345,0.9166666666666666,0.96875,8,0,1,3
142,sorafenib,SKCM,edge,10,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
143,sorafenib,SKCM,edge,10,0,0.7222222222222222,0.8127090301003345,0.9166666666666666,0.96875,8,0,1,3
144,sorafenib,SKCM,edge-random,10,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
145,sorafenib,SKCM,edge-random,10,0,0.7222222222222222,0.8127090301003345,0.9166666666666666,0.96875,8,0,1,3
146,sorafenib,SKCM,node,10,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
147,sorafenib,SKCM,node,10,0,0.7222222222222222,0.8127090301003345,0.9166666666666666,0.96875,8,0,1,3
148,sorafenib,SKCM,node-random,10,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
149,sorafenib,SKCM,node-random,10,0,0.7222222222222222,0.8127090301003345,0.9166666666666666,0.96875,8,0,1,3
150,sorafenib,SKCM,node-norm,10,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
151,sorafenib,SKCM,node-norm,10,0,0.7222222222222222,0.8127090301003345,0.9166666666666666,0.96875,8,0,1,3
152,sorafenib,SKCM,node-norm-random,10,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
153,sorafenib,SKCM,node-norm-random,10,0,0.7222222222222222,0.8127090301003345,0.9166666666666666,0.96875,8,0,1,3
154,sorafenib,SKCM,targets,11,4,0.6666666666666666,0.6688963210702342,0.5,0.5625,4,4,2,2
155,sorafenib,SKCM,DiffExp,11,4,0.8611111111111112,0.8896321070234114,0.6666666666666666,0.75,8,0,4,0
156,sorafenib,SKCM,edge,11,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
157,sorafenib,SKCM,edge,11,0,0.8611111111111112,0.8896321070234114,0.6666666666666666,0.75,8,0,4,0
158,sorafenib,SKCM,edge-random,11,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
159,sorafenib,SKCM,edge-random,11,0,0.8611111111111112,0.8896321070234114,0.6666666666666666,0.75,8,0,4,0
160,sorafenib,SKCM,node,11,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
161,sorafenib,SKCM,node,11,0,0.8611111111111112,0.8896321070234114,0.6666666666666666,0.75,8,0,4,0
162,sorafenib,SKCM,node-random,11,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
163,sorafenib,SKCM,node-random,11,0,0.8611111111111112,0.8896321070234114,0.6666666666666666,0.75,8,0,4,0
164,sorafenib,SKCM,node-norm,11,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
165,sorafenib,SKCM,node-norm,11,0,0.8611111111111112,0.8896321070234114,0.6666666666666666,0.75,8,0,4,0
166,sorafenib,SKCM,node-norm-random,11,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
167,sorafenib,SKCM,node-norm-random,11,0,0.8611111111111112,0.8896321070234114,0.6666666666666666,0.75,8,0,4,0
168,sorafenib,SKCM,targets,12,4,0.6111111111111112,0.7491638795986623,0.5,0.46875,4,4,2,2
169,sorafenib,SKCM,DiffExp,12,4,0.8333333333333334,0.9464882943143812,0.4166666666666667,0.59375,3,5,2,2
170,sorafenib,SKCM,edge,12,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
171,sorafenib,SKCM,edge,12,0,0.8333333333333334,0.9464882943143812,0.4166666666666667,0.59375,3,5,2,2
172,sorafenib,SKCM,edge-random,12,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
173,sorafenib,SKCM,edge-random,12,0,0.8333333333333334,0.9464882943143812,0.4166666666666667,0.59375,3,5,2,2
174,sorafenib,SKCM,node,12,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
175,sorafenib,SKCM,node,12,0,0.8333333333333334,0.9464882943143812,0.4166666666666667,0.59375,3,5,2,2
176,sorafenib,SKCM,node-random,12,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
177,sorafenib,SKCM,node-random,12,0,0.8333333333333334,0.9464882943143812,0.4166666666666667,0.59375,3,5,2,2
178,sorafenib,SKCM,node-norm,12,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
179,sorafenib,SKCM,node-norm,12,0,0.8333333333333334,0.9464882943143812,0.4166666666666667,0.59375,3,5,2,2
180,sorafenib,SKCM,node-norm-random,12,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
181,sorafenib,SKCM,node-norm-random,12,0,0.8333333333333334,0.9464882943143812,0.4166666666666667,0.59375,3,5,2,2
182,sorafenib,SKCM,targets,13,4,0.6111111111111112,0.6889632107023411,0.6666666666666666,0.59375,5,3,1,3
183,sorafenib,SKCM,DiffExp,13,4,0.8055555555555556,0.8929765886287626,0.8333333333333334,0.78125,8,0,2,2
184,sorafenib,SKCM,edge,13,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
185,sorafenib,SKCM,edge,13,0,0.8055555555555556,0.8929765886287626,0.8333333333333334,0.78125,8,0,2,2
186,sorafenib,SKCM,edge-random,13,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
