,Patient,Gene1,Gene2,Edge,Curvature,Response
0,AU565_BREAST,DCN,TGFB1,DCN;TGFB1,0.0,0
1,AU565_BREAST,DCN,TGFB3,DCN;TGFB3,0.0,0
2,AU565_BREAST,TGFB1,TGFBR3,TGFB1;TGFBR3,0.0,0
3,AU565_BREAST,TGFB1,FMOD,TGFB1;FMOD,0.0,0
4,AU565_BREAST,TGFB1,TGFB3,TGFB1;TGFB3,0.0,0
5,AU565_BREAST,TGFB1,ACVRL1,TGFB1;ACVRL1,0.0,0
6,AU565_BREAST,TGFB1,LTBP3,TGFB1;LTBP3,0.34414414409396554,0
7,AU565_BREAST,TGFB1,TGFBR1,TGFB1;TGFBR1,0.172782504003282,0
8,AU565_BREAST,TGFB1,LTBP1,TGFB1;LTBP1,0.36679631978957605,0
9,AU565_BREAST,TGFB1,TGFBR2,TGFB1;TGFBR2,0.0,0
10,AU565_BREAST,TGFB1,ENG,TGFB1;ENG,0.0,0
11,AU565_BREAST,TGFB3,TGFBR3,TGFB3;TGFBR3,-0.07868986752234441,0
12,AU565_BREAST,TGFB3,ENG,TGFB3;ENG,0.10349701681262913,0
13,AU565_BREAST,TGFB3,LTBP1,TGFB3;LTBP1,0.4651285685349694,0
14,AU565_BREAST,TGFB3,TGFBR1,TGFB3;TGFBR1,0.25254956813004903,0
15,AU565_BREAST,TGFB3,TGFBR2,TGFB3;TGFBR2,0.0,0
16,AU565_BREAST,TGFB3,FMOD,TGFB3;FMOD,0.0,0
17,AU565_BREAST,TGFB3,ACVRL1,TGFB3;ACVRL1,0.0,0
18,AU565_BREAST,TGFB3,LTBP3,TGFB3;LTBP3,0.4458581462500115,0
19,AU565_BREAST,TGFBR3,TGFBR2,TGFBR3;TGFBR2,0.4296390342908918,0
20,AU565_BREAST,TGFBR3,TGFBR1,TGFBR3;TGFBR1,0.5357432884555766,0
21,AU565_BREAST,TGFBR2,ACVRL1,TGFBR2;ACVRL1,0.0,0
22,AU565_BREAST,TGFBR2,TGFBR1,TGFBR2;TGFBR1,0.5954868542191869,0
23,AU565_BREAST,TGFBR2,ENG,TGFBR2;ENG,0.5550593161488582,0
