,drug,tissue,feature,iter,feature_dim,Train Accuracy,Train ROC_AUC,Test Accuracy,Test ROC_AUC,Test TN,Test FP,Test FN,Test TP
0,erlotinib,BRCA,targets,0,2,0.6153846153846154,0.6917293233082706,1.0,1.0,7,0,0,2
1,erlotinib,BRCA,DiffExp,0,129,1.0,1.0,1.0,1.0,7,0,0,2
2,erlotinib,BRCA,edge,0,2,0.7692307692307693,0.7518796992481203,0.8888888888888888,0.9285714285714286,6,1,0,2
3,erlotinib,BRCA,edge-random,0,2,0.7692307692307693,0.8796992481203008,0.8888888888888888,0.9285714285714286,6,1,0,2
4,erlotinib,BRCA,node,0,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
5,erlotinib,BRCA,node,0,0,0.7692307692307693,0.8796992481203008,0.8888888888888888,0.9285714285714286,6,1,0,2
6,erlotinib,BRCA,node-random,0,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
7,erlotinib,BRCA,node-random,0,0,0.7692307692307693,0.8796992481203008,0.8888888888888888,0.9285714285714286,6,1,0,2
8,erlotinib,BRCA,node-norm,0,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
9,erlotinib,BRCA,node-norm,0,0,0.7692307692307693,0.8796992481203008,0.8888888888888888,0.9285714285714286,6,1,0,2
10,erlotinib,BRCA,node-norm-random,0,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
11,erlotinib,BRCA,node-norm-random,0,0,0.7692307692307693,0.8796992481203008,0.8888888888888888,0.9285714285714286,6,1,0,2
12,erlotinib,BRCA,targets,1,2,0.7307692307692307,0.8571428571428571,0.3333333333333333,0.9285714285714286,1,6,0,2
13,erlotinib,BRCA,DiffExp,1,129,1.0,1.0,0.8888888888888888,1.0,6,1,0,2
14,erlotinib,BRCA,edge,1,2,0.8846153846153846,0.8270676691729324,0.8888888888888888,0.8571428571428572,6,1,0,2
15,erlotinib,BRCA,edge-random,1,2,0.8076923076923077,0.8345864661654134,0.4444444444444444,0.6428571428571429,3,4,1,1
16,erlotinib,BRCA,node,1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
17,erlotinib,BRCA,node,1,0,0.8076923076923077,0.8345864661654134,0.4444444444444444,0.6428571428571429,3,4,1,1
18,erlotinib,BRCA,node-random,1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
19,erlotinib,BRCA,node-random,1,0,0.8076923076923077,0.8345864661654134,0.4444444444444444,0.6428571428571429,3,4,1,1
20,erlotinib,BRCA,node-norm,1,2,0.7692307692307693,0.7593984962406015,0.6666666666666666,1.0,4,3,0,2
21,erlotinib,BRCA,node-norm-random,1,2,0.8461538461538461,0.8796992481203008,0.4444444444444444,0.8571428571428572,2,5,0,2
22,erlotinib,BRCA,targets,2,2,0.6538461538461539,0.8120300751879699,0.6666666666666666,0.6428571428571428,5,2,1,1
23,erlotinib,BRCA,DiffExp,2,129,1.0,1.0,0.8888888888888888,0.9285714285714286,7,0,1,1
24,erlotinib,BRCA,edge,2,4,0.9230769230769231,0.8646616541353385,0.7777777777777778,0.7142857142857143,6,1,1,1
25,erlotinib,BRCA,edge-random,2,4,0.8461538461538461,0.887218045112782,1.0,1.0,7,0,0,2
26,erlotinib,BRCA,node,2,2,0.8076923076923077,0.8120300751879699,0.6666666666666666,0.7857142857142857,5,2,1,1
27,erlotinib,BRCA,node-random,2,2,0.9230769230769231,0.9774436090225563,0.6666666666666666,0.7142857142857142,6,1,2,0
28,erlotinib,BRCA,node-norm,2,2,0.8076923076923077,0.8120300751879699,0.6666666666666666,0.7857142857142857,5,2,1,1
29,erlotinib,BRCA,node-norm-random,2,2,0.8846153846153846,0.9473684210526315,0.8888888888888888,1.0,7,0,1,1
30,erlotinib,BRCA,targets,3,2,0.6153846153846154,0.774436090225564,0.6666666666666666,0.8571428571428572,5,2,1,1
31,erlotinib,BRCA,DiffExp,3,129,1.0,1.0,1.0,1.0,7,0,0,2
32,erlotinib,BRCA,edge,3,4,0.9230769230769231,0.8872180451127819,0.7777777777777778,0.5714285714285714,6,1,1,1
33,erlotinib,BRCA,edge-random,3,4,0.8846153846153846,0.8796992481203008,0.6666666666666666,0.6428571428571429,5,2,1,1
34,erlotinib,BRCA,node,3,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
35,erlotinib,BRCA,node,3,0,0.8846153846153846,0.8796992481203008,0.6666666666666666,0.6428571428571429,5,2,1,1
36,erlotinib,BRCA,node-random,3,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
37,erlotinib,BRCA,node-random,3,0,0.8846153846153846,0.8796992481203008,0.6666666666666666,0.6428571428571429,5,2,1,1
38,erlotinib,BRCA,node-norm,3,2,0.8461538461538461,0.8646616541353384,0.5555555555555556,0.5,4,3,1,1
39,erlotinib,BRCA,node-norm-random,3,2,0.9230769230769231,0.8796992481203008,0.7777777777777778,0.8571428571428572,7,0,2,0
40,erlotinib,BRCA,targets,4,2,0.6538461538461539,0.7443609022556392,0.7777777777777778,1.0,5,2,0,2
41,erlotinib,BRCA,DiffExp,4,129,1.0,1.0,1.0,1.0,7,0,0,2
42,erlotinib,BRCA,edge,4,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
43,erlotinib,BRCA,edge,4,0,1.0,1.0,1.0,1.0,7,0,0,2
44,erlotinib,BRCA,edge-random,4,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
45,erlotinib,BRCA,edge-random,4,0,1.0,1.0,1.0,1.0,7,0,0,2
46,erlotinib,BRCA,node,4,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
47,erlotinib,BRCA,node,4,0,1.0,1.0,1.0,1.0,7,0,0,2
48,erlotinib,BRCA,node-random,4,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
49,erlotinib,BRCA,node-random,4,0,1.0,1.0,1.0,1.0,7,0,0,2
50,erlotinib,BRCA,node-norm,4,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
51,erlotinib,BRCA,node-norm,4,0,1.0,1.0,1.0,1.0,7,0,0,2
52,erlotinib,BRCA,node-norm-random,4,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
53,erlotinib,BRCA,node-norm-random,4,0,1.0,1.0,1.0,1.0,7,0,0,2
54,erlotinib,BRCA,targets,5,2,0.7307692307692307,0.774436090225564,0.6666666666666666,0.7857142857142857,5,2,1,1
55,erlotinib,BRCA,DiffExp,5,129,1.0,1.0,0.8888888888888888,1.0,6,1,0,2
56,erlotinib,BRCA,edge,5,2,0.8461538461538461,0.7894736842105263,0.7777777777777778,0.9285714285714286,6,1,1,1
57,erlotinib,BRCA,edge-random,5,2,0.6538461538461539,0.7857142857142857,0.6666666666666666,0.8571428571428572,4,3,0,2
58,erlotinib,BRCA,node,5,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
59,erlotinib,BRCA,node,5,0,0.6538461538461539,0.7857142857142857,0.6666666666666666,0.8571428571428572,4,3,0,2
60,erlotinib,BRCA,node-random,5,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
61,erlotinib,BRCA,node-random,5,0,0.6538461538461539,0.7857142857142857,0.6666666666666666,0.8571428571428572,4,3,0,2
62,erlotinib,BRCA,node-norm,5,2,0.8076923076923077,0.7593984962406015,0.7777777777777778,0.7857142857142857,6,1,1,1
63,erlotinib,BRCA,node-norm-random,5,2,0.9230769230769231,0.9699248120300752,0.7777777777777778,1.0,5,2,0,2
64,erlotinib,BRCA,targets,6,2,0.6923076923076923,0.774436090225564,0.7777777777777778,0.8571428571428572,5,2,0,2
65,erlotinib,BRCA,DiffExp,6,129,1.0,1.0,0.8888888888888888,1.0,7,0,1,1
66,erlotinib,BRCA,edge,6,2,0.9230769230769231,0.9022556390977443,0.7777777777777778,0.7857142857142857,6,1,1,1
67,erlotinib,BRCA,edge-random,6,2,0.7692307692307693,0.8345864661654135,0.8888888888888888,0.8214285714285714,7,0,1,1
68,erlotinib,BRCA,node,6,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
69,erlotinib,BRCA,node,6,0,0.7692307692307693,0.8345864661654135,0.8888888888888888,0.8214285714285714,7,0,1,1
70,erlotinib,BRCA,node-random,6,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
71,erlotinib,BRCA,node-random,6,0,0.7692307692307693,0.8345864661654135,0.8888888888888888,0.8214285714285714,7,0,1,1
72,erlotinib,BRCA,node-norm,6,2,0.8076923076923077,0.7894736842105263,0.7777777777777778,0.7857142857142857,6,1,1,1
73,erlotinib,BRCA,node-norm-random,6,2,0.8461538461538461,0.9473684210526315,0.6666666666666666,0.6428571428571428,5,2,1,1
74,erlotinib,BRCA,targets,7,2,0.6923076923076923,0.7443609022556392,0.6666666666666666,1.0,4,3,0,2
75,erlotinib,BRCA,DiffExp,7,129,1.0,1.0,1.0,1.0,7,0,0,2
76,erlotinib,BRCA,edge,7,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
77,erlotinib,BRCA,edge,7,0,1.0,1.0,1.0,1.0,7,0,0,2
78,erlotinib,BRCA,edge-random,7,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
79,erlotinib,BRCA,edge-random,7,0,1.0,1.0,1.0,1.0,7,0,0,2
80,erlotinib,BRCA,node,7,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
81,erlotinib,BRCA,node,7,0,1.0,1.0,1.0,1.0,7,0,0,2
82,erlotinib,BRCA,node-random,7,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
83,erlotinib,BRCA,node-random,7,0,1.0,1.0,1.0,1.0,7,0,0,2
84,erlotinib,BRCA,node-norm,7,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
85,erlotinib,BRCA,node-norm,7,0,1.0,1.0,1.0,1.0,7,0,0,2
86,erlotinib,BRCA,node-norm-random,7,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
87,erlotinib,BRCA,node-norm-random,7,0,1.0,1.0,1.0,1.0,7,0,0,2
88,erlotinib,BRCA,targets,8,2,0.7307692307692307,0.7819548872180451,0.6666666666666666,0.8571428571428572,6,1,2,0
89,erlotinib,BRCA,DiffExp,8,129,1.0,1.0,0.7777777777777778,1.0,7,0,2,0
90,erlotinib,BRCA,edge,8,2,0.8461538461538461,0.9398496240601504,0.7777777777777778,0.35714285714285715,7,0,2,0
91,erlotinib,BRCA,edge-random,8,2,0.8076923076923077,0.9398496240601504,0.6666666666666666,0.7142857142857143,5,2,1,1
92,erlotinib,BRCA,node,8,1,0.8076923076923077,0.6278195488721805,0.6666666666666666,0.5357142857142858,6,1,2,0
93,erlotinib,BRCA,node-random,8,1,0.8846153846153846,0.9022556390977444,0.7777777777777778,0.3928571428571429,7,0,2,0
94,erlotinib,BRCA,node-norm,8,2,0.8846153846153846,0.9323308270676691,0.6666666666666666,0.3571428571428572,6,1,2,0
95,erlotinib,BRCA,node-norm-random,8,2,0.7307692307692307,0.924812030075188,0.7777777777777778,0.9285714285714286,6,1,1,1
96,erlotinib,BRCA,targets,9,2,0.6923076923076923,0.774436090225564,0.7777777777777778,0.8571428571428572,5,2,0,2
97,erlotinib,BRCA,DiffExp,9,129,1.0,1.0,0.8888888888888888,1.0,6,1,0,2
98,erlotinib,BRCA,edge,9,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
99,erlotinib,BRCA,edge,9,0,1.0,1.0,0.8888888888888888,1.0,6,1,0,2
100,erlotinib,BRCA,edge-random,9,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
101,erlotinib,BRCA,edge-random,9,0,1.0,1.0,0.8888888888888888,1.0,6,1,0,2
102,erlotinib,BRCA,node,9,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
103,erlotinib,BRCA,node,9,0,1.0,1.0,0.8888888888888888,1.0,6,1,0,2
104,erlotinib,BRCA,node-random,9,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
105,erlotinib,BRCA,node-random,9,0,1.0,1.0,0.8888888888888888,1.0,6,1,0,2
106,erlotinib,BRCA,node-norm,9,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
107,erlotinib,BRCA,node-norm,9,0,1.0,1.0,0.8888888888888888,1.0,6,1,0,2
108,erlotinib,BRCA,node-norm-random,9,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
109,erlotinib,BRCA,node-norm-random,9,0,1.0,1.0,0.8888888888888888,1.0,6,1,0,2
110,erlotinib,BRCA,targets,10,2,0.7692307692307693,0.8270676691729324,0.5555555555555556,0.5,5,2,2,0
111,erlotinib,BRCA,DiffExp,10,129,1.0,1.0,1.0,1.0,7,0,0,2
112,erlotinib,BRCA,edge,10,2,0.8076923076923077,0.7819548872180452,0.7777777777777778,1.0,7,0,2,0
113,erlotinib,BRCA,edge-random,10,2,0.7692307692307693,0.7894736842105263,0.8888888888888888,1.0,6,1,0,2
114,erlotinib,BRCA,node,10,1,0.7692307692307693,0.6616541353383458,0.7777777777777778,0.3571428571428572,7,0,2,0
115,erlotinib,BRCA,node-random,10,1,0.8461538461538461,0.8458646616541354,0.7777777777777778,0.6785714285714286,7,0,2,0
116,erlotinib,BRCA,node-norm,10,3,0.8461538461538461,0.7744360902255639,0.8888888888888888,0.8571428571428572,7,0,1,1
117,erlotinib,BRCA,node-norm-random,10,3,0.8461538461538461,0.744360902255639,0.7777777777777778,0.4285714285714286,7,0,2,0
118,erlotinib,BRCA,targets,11,2,0.7692307692307693,0.8045112781954886,0.5555555555555556,0.6428571428571428,4,3,1,1
119,erlotinib,BRCA,DiffExp,11,129,1.0,1.0,1.0,1.0,7,0,0,2
120,erlotinib,BRCA,edge,11,2,0.8076923076923077,0.7744360902255639,0.7777777777777778,1.0,7,0,2,0
121,erlotinib,BRCA,edge-random,11,2,0.8076923076923077,0.7781954887218046,0.7777777777777778,0.6071428571428572,7,0,2,0
122,erlotinib,BRCA,node,11,2,0.8076923076923077,0.7744360902255639,0.7777777777777778,1.0,7,0,2,0
123,erlotinib,BRCA,node-random,11,2,0.7307692307692307,0.8646616541353384,0.6666666666666666,0.8571428571428572,5,2,1,1
124,erlotinib,BRCA,node-norm,11,4,0.8461538461538461,0.8120300751879699,0.8888888888888888,1.0,7,0,1,1
125,erlotinib,BRCA,node-norm-random,11,4,0.9230769230769231,0.9924812030075189,0.8888888888888888,1.0,6,1,0,2
126,erlotinib,BRCA,targets,12,2,0.6923076923076923,0.7593984962406015,0.7777777777777778,0.8571428571428572,6,1,1,1
127,erlotinib,BRCA,DiffExp,12,129,1.0,1.0,1.0,1.0,7,0,0,2
128,erlotinib,BRCA,edge,12,2,0.8461538461538461,0.7744360902255639,0.8888888888888888,1.0,7,0,1,1
129,erlotinib,BRCA,edge-random,12,2,0.8461538461538461,0.9022556390977443,0.7777777777777778,0.9285714285714285,6,1,1,1
130,erlotinib,BRCA,node,12,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
131,erlotinib,BRCA,node,12,0,0.8461538461538461,0.9022556390977443,0.7777777777777778,0.9285714285714285,6,1,1,1
132,erlotinib,BRCA,node-random,12,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
133,erlotinib,BRCA,node-random,12,0,0.8461538461538461,0.9022556390977443,0.7777777777777778,0.9285714285714285,6,1,1,1
134,erlotinib,BRCA,node-norm,12,2,0.8076923076923077,0.7218045112781954,0.8888888888888888,1.0,7,0,1,1
135,erlotinib,BRCA,node-norm-random,12,2,0.6538461538461539,0.8270676691729324,0.6666666666666666,1.0,4,3,0,2
136,erlotinib,BRCA,targets,13,2,0.6923076923076923,0.8345864661654135,0.6666666666666666,0.5714285714285714,6,1,2,0
137,erlotinib,BRCA,DiffExp,13,129,1.0,1.0,1.0,1.0,7,0,0,2
138,erlotinib,BRCA,edge,13,3,0.8461538461538461,0.8721804511278196,0.8888888888888888,0.7142857142857143,7,0,1,1
139,erlotinib,BRCA,edge-random,13,3,0.8846153846153846,0.9473684210526315,0.6666666666666666,0.7142857142857142,4,3,0,2
140,erlotinib,BRCA,node,13,1,0.7692307692307693,0.6541353383458646,0.7777777777777778,0.4285714285714286,7,0,2,0
141,erlotinib,BRCA,node-random,13,1,0.8461538461538461,0.8796992481203008,0.7777777777777778,0.07142857142857145,7,0,2,0
142,erlotinib,BRCA,node-norm,13,2,0.8461538461538461,0.849624060150376,0.7777777777777778,0.4285714285714286,6,1,1,1
143,erlotinib,BRCA,node-norm-random,13,2,0.8846153846153846,0.9548872180451127,0.4444444444444444,0.6428571428571429,3,4,1,1
144,erlotinib,BRCA,targets,14,2,0.7692307692307693,0.849624060150376,0.5555555555555556,0.7142857142857143,4,3,1,1
145,erlotinib,BRCA,DiffExp,14,129,1.0,1.0,0.8888888888888888,1.0,6,1,0,2
146,erlotinib,BRCA,edge,14,4,0.9230769230769231,0.7969924812030075,0.7777777777777778,0.8571428571428572,5,2,0,2
147,erlotinib,BRCA,edge-random,14,4,1.0,1.0,0.7777777777777778,0.8571428571428572,6,1,1,1
148,erlotinib,BRCA,node,14,3,0.8846153846153846,0.8045112781954887,0.5555555555555556,0.7142857142857142,4,3,1,1
149,erlotinib,BRCA,node-random,14,3,0.9615384615384616,0.9924812030075189,0.7777777777777778,1.0,5,2,0,2
150,erlotinib,BRCA,node-norm,14,4,0.9230769230769231,0.7969924812030075,0.7777777777777778,0.8571428571428572,5,2,0,2
151,erlotinib,BRCA,node-norm-random,14,4,0.9230769230769231,0.8947368421052632,1.0,1.0,7,0,0,2
152,erlotinib,BRCA,targets,15,2,0.6923076923076923,0.8195488721804511,0.3333333333333333,0.5,2,5,1,1
153,erlotinib,BRCA,DiffExp,15,129,1.0,1.0,1.0,1.0,7,0,0,2
154,erlotinib,BRCA,edge,15,2,0.8461538461538461,0.8345864661654134,0.8888888888888888,0.7857142857142857,7,0,1,1
155,erlotinib,BRCA,edge-random,15,2,0.8461538461538461,0.8120300751879699,0.7777777777777778,0.7857142857142857,7,0,2,0
156,erlotinib,BRCA,node,15,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
157,erlotinib,BRCA,node,15,0,0.8461538461538461,0.8120300751879699,0.7777777777777778,0.7857142857142857,7,0,2,0
