,drug,tissue,feature,iter,feature_dim,Train Accuracy,Train ROC_AUC,Test Accuracy,Test ROC_AUC,Test TN,Test FP,Test FN,Test TP
49,Atezo,BLCA,node-norm-random,3,97,0.9461883408071748,0.9943000455996353,0.6666666666666666,0.6845841784989859,41,17,8,9
50,Atezo,BLCA,edge+targets,3,6,0.6681614349775785,0.688326493388053,0.6666666666666666,0.6531440162271805,38,20,5,12
51,Atezo,BLCA,edge+targets-random,3,6,0.6143497757847534,0.7002963976288189,0.56,0.6683569979716024,32,26,7,10
52,Atezo,BLCA,node+targets,3,3,0.5739910313901345,0.5860693114455084,0.64,0.6389452332657201,40,18,9,8
53,Atezo,BLCA,node+targets-random,3,3,0.6053811659192825,0.6510487916096672,0.5466666666666666,0.6328600405679512,29,29,5,12
54,Atezo,BLCA,node-norm+targets,3,98,0.8340807174887892,0.9320565435476516,0.7066666666666667,0.7109533468559838,42,16,6,11
55,Atezo,BLCA,node-norm+targets-random,3,98,0.9013452914798207,0.9736662106703146,0.6933333333333334,0.6369168356997972,43,15,8,9
56,Atezo,BLCA,targets,4,1,0.5605381165919282,0.5475376196990424,0.6266666666666667,0.5933062880324543,38,20,8,9
57,Atezo,BLCA,DiffExp,4,38,0.7757847533632287,0.8701550387596899,0.7066666666666667,0.7768762677484786,41,17,5,12
58,Atezo,BLCA,edge,4,4,0.6188340807174888,0.718422252621979,0.5866666666666667,0.592292089249493,35,23,8,9
59,Atezo,BLCA,edge-random,4,4,0.5560538116591929,0.6100091199270407,0.5733333333333334,0.6572008113590264,31,27,5,12
60,Atezo,BLCA,node,4,1,0.5336322869955157,0.566233470132239,0.52,0.46754563894523327,30,28,8,9
61,Atezo,BLCA,node-random,4,1,0.5291479820627802,0.5465116279069768,0.6133333333333333,0.5060851926977687,40,18,11,6
62,Atezo,BLCA,node-norm,4,94,0.8430493273542601,0.9404924760601915,0.7333333333333333,0.768762677484787,43,15,5,12
63,Atezo,BLCA,node-norm-random,4,94,0.8251121076233184,0.9249886000911993,0.7733333333333333,0.7626774847870182,46,12,5,12
64,Atezo,BLCA,edge+targets,4,5,0.6771300448430493,0.743046055631555,0.6133333333333333,0.6298174442190669,37,21,8,9
65,Atezo,BLCA,edge+targets-random,4,5,0.5426008968609866,0.614797081623347,0.49333333333333335,0.7454361054766734,25,33,5,12
66,Atezo,BLCA,node+targets,4,2,0.5919282511210763,0.5866393068855449,0.6133333333333333,0.627789046653144,35,23,6,11
67,Atezo,BLCA,node+targets-random,4,2,0.5560538116591929,0.6030551755585956,0.6533333333333333,0.8194726166328601,35,23,3,14
68,Atezo,BLCA,node-norm+targets,4,95,0.8654708520179372,0.9458504331965345,0.7466666666666667,0.7768762677484787,43,15,4,13
69,Atezo,BLCA,node-norm+targets-random,4,95,0.8609865470852018,0.9343365253077975,0.6266666666666667,0.7261663286004056,39,19,9,8
70,Atezo,BLCA,targets,5,1,0.5874439461883408,0.5824213406292751,0.5333333333333333,0.5070993914807302,35,23,12,5
71,Atezo,BLCA,DiffExp,5,38,0.7623318385650224,0.8614911080711354,0.6666666666666666,0.6977687626774849,39,19,6,11
72,Atezo,BLCA,edge,5,9,0.6278026905829597,0.7145462836297309,0.5333333333333333,0.6845841784989858,28,30,5,12
73,Atezo,BLCA,edge-random,5,9,0.6771300448430493,0.7366621067031462,0.5866666666666667,0.5578093306288032,37,21,10,7
74,Atezo,BLCA,node,5,2,0.6233183856502242,0.6231190150478796,0.56,0.6338742393509127,30,28,5,12
75,Atezo,BLCA,node-random,5,2,0.5426008968609866,0.5740994072047424,0.5466666666666666,0.5628803245436106,30,28,6,11
76,Atezo,BLCA,node-norm,5,100,0.8834080717488789,0.966142270861833,0.6533333333333333,0.5466531440162272,44,14,12,5
77,Atezo,BLCA,node-norm-random,5,100,0.8654708520179372,0.9362745098039216,0.6133333333333333,0.6085192697768762,41,17,12,5
78,Atezo,BLCA,edge+targets,5,10,0.6905829596412556,0.7634518923848609,0.6,0.6734279918864098,35,23,7,10
79,Atezo,BLCA,edge+targets-random,5,10,0.600896860986547,0.6800045599635203,0.52,0.5882352941176471,30,28,8,9
80,Atezo,BLCA,node+targets,5,3,0.6502242152466368,0.6817145462836297,0.6,0.59026369168357,37,21,9,8
81,Atezo,BLCA,node+targets-random,5,3,0.6098654708520179,0.6355449156406748,0.49333333333333335,0.5851926977687627,28,30,8,9
82,Atezo,BLCA,node-norm+targets,5,101,0.9013452914798207,0.9715002279981759,0.68,0.5365111561866126,46,12,12,5
83,Atezo,BLCA,node-norm+targets-random,5,101,0.9282511210762332,0.9930460556315549,0.64,0.5760649087221096,41,17,10,7
84,Atezo,BLCA,targets,6,1,0.600896860986547,0.5914272685818514,0.49333333333333335,0.460446247464503,30,28,10,7
85,Atezo,BLCA,DiffExp,6,38,0.7892376681614349,0.8812129502963977,0.6666666666666666,0.7068965517241379,40,18,7,10
86,Atezo,BLCA,edge,6,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
87,Atezo,BLCA,edge-random,6,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
88,Atezo,BLCA,node,6,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
89,Atezo,BLCA,node-random,6,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
90,Atezo,BLCA,node-norm,6,100,0.8878923766816144,0.9504103967168263,0.7733333333333333,0.7109533468559838,48,10,7,10
91,Atezo,BLCA,node-norm-random,6,100,0.9372197309417041,0.9947560419516643,0.6133333333333333,0.6572008113590264,39,19,10,7
92,Atezo,BLCA,edge+targets,6,1,0.600896860986547,0.5914272685818514,0.49333333333333335,0.460446247464503,30,28,10,7
93,Atezo,BLCA,edge+targets-random,6,1,0.6188340807174888,0.4790241678066575,0.6266666666666667,0.5446247464503042,43,15,13,4
94,Atezo,BLCA,node+targets,6,1,0.600896860986547,0.5914272685818514,0.49333333333333335,0.460446247464503,30,28,10,7
95,Atezo,BLCA,node+targets-random,6,1,0.36771300448430494,0.530266757865937,0.38666666666666666,0.6359026369168357,14,44,2,15
96,Atezo,BLCA,node-norm+targets,6,101,0.8878923766816144,0.9516643866849066,0.7733333333333333,0.7210953346855984,48,10,7,10
97,Atezo,BLCA,node-norm+targets-random,6,101,0.8923766816143498,0.9569083447332422,0.64,0.6876267748478702,42,16,11,6
98,Atezo,BLCA,targets,7,1,0.5829596412556054,0.5501595987232102,0.5466666666666666,0.5882352941176471,34,24,10,7
99,Atezo,BLCA,DiffExp,7,38,0.7802690582959642,0.898312813497492,0.6533333333333333,0.6795131845841785,40,18,8,9
100,Atezo,BLCA,edge,7,4,0.6098654708520179,0.700296397628819,0.56,0.6298174442190669,34,24,9,8
101,Atezo,BLCA,edge-random,7,4,0.5964125560538116,0.5975832193342453,0.64,0.6267748478701826,38,20,7,10
102,Atezo,BLCA,node,7,1,0.515695067264574,0.5343137254901961,0.4533333333333333,0.5750507099391481,23,35,6,11
103,Atezo,BLCA,node-random,7,1,0.6367713004484304,0.5033059735522116,0.5333333333333333,0.422920892494929,33,25,10,7
104,Atezo,BLCA,node-norm,7,95,0.9461883408071748,0.9808481532147744,0.68,0.6724137931034483,43,15,9,8
105,Atezo,BLCA,node-norm-random,7,95,0.9192825112107623,0.9644322845417237,0.64,0.6125760649087221,40,18,9,8
106,Atezo,BLCA,edge+targets,7,5,0.6322869955156951,0.722640218878249,0.6266666666666667,0.6987829614604463,38,20,8,9
107,Atezo,BLCA,edge+targets-random,7,5,0.5560538116591929,0.6152530779753762,0.48,0.4989858012170385,29,29,10,7
108,Atezo,BLCA,node+targets,7,2,0.600896860986547,0.5821933424532604,0.5866666666666667,0.6105476673427992,34,24,7,10
109,Atezo,BLCA,node+targets-random,7,2,0.5112107623318386,0.6613087095303237,0.56,0.5973630831643002,30,28,5,12
110,Atezo,BLCA,node-norm+targets,7,96,0.9551569506726457,0.9919060647514819,0.6933333333333334,0.6490872210953347,44,14,9,8
111,Atezo,BLCA,node-norm+targets-random,7,96,0.9372197309417041,0.9905380756953945,0.68,0.6227180527383367,43,15,9,8
112,Atezo,BLCA,targets,8,1,0.57847533632287,0.5503875968992248,0.5733333333333334,0.5953346855983773,34,24,8,9
113,Atezo,BLCA,DiffExp,8,38,0.7309417040358744,0.8402872777017784,0.6533333333333333,0.7190669371196754,41,17,9,8
114,Atezo,BLCA,edge,8,11,0.6816143497757847,0.7764477884176927,0.64,0.5212981744421907,41,17,10,7
115,Atezo,BLCA,edge-random,8,11,0.6905829596412556,0.7666438668490652,0.7066666666666667,0.5750507099391481,45,13,9,8
116,Atezo,BLCA,node,8,4,0.6547085201793722,0.7021203830369357,0.5466666666666666,0.526369168356998,35,23,11,6
117,Atezo,BLCA,node-random,8,4,0.5246636771300448,0.5647514819881441,0.5466666666666666,0.5831643002028397,30,28,6,11
118,Atezo,BLCA,node-norm,8,104,0.9103139013452914,0.9681942544459644,0.6666666666666666,0.5780933062880325,43,15,10,7
119,Atezo,BLCA,node-norm-random,8,104,0.9551569506726457,0.9932740538075696,0.6533333333333333,0.716024340770791,39,19,7,10
120,Atezo,BLCA,edge+targets,8,12,0.6816143497757847,0.7868217054263567,0.6533333333333333,0.5425963488843814,42,16,10,7
121,Atezo,BLCA,edge+targets-random,8,12,0.6860986547085202,0.7918376652986776,0.6,0.4685598377281947,39,19,11,6
122,Atezo,BLCA,node+targets,8,5,0.6502242152466368,0.7238942088463293,0.6133333333333333,0.5699797160243408,38,20,9,8
123,Atezo,BLCA,node+targets-random,8,5,0.6681614349775785,0.6811445508435932,0.6133333333333333,0.5628803245436106,40,18,11,6
124,Atezo,BLCA,node-norm+targets,8,105,0.9192825112107623,0.9700182398540811,0.68,0.5953346855983773,43,15,9,8
125,Atezo,BLCA,node-norm+targets-random,8,105,0.8654708520179372,0.9488144094847241,0.72,0.6389452332657201,45,13,8,9
126,Atezo,BLCA,targets,9,1,0.5874439461883408,0.5740994072047423,0.52,0.5253549695740366,29,29,7,10
127,Atezo,BLCA,DiffExp,9,38,0.7399103139013453,0.8383492932056544,0.7333333333333333,0.8113590263691683,42,16,4,13
128,Atezo,BLCA,edge,9,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
129,Atezo,BLCA,edge-random,9,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
130,Atezo,BLCA,node,9,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
131,Atezo,BLCA,node-random,9,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
132,Atezo,BLCA,node-norm,9,94,0.8475336322869955,0.9360465116279071,0.72,0.7474645030425963,42,16,5,12
133,Atezo,BLCA,node-norm-random,9,94,0.9775784753363229,0.9917920656634747,0.68,0.6359026369168358,43,15,9,8
134,Atezo,BLCA,edge+targets,9,1,0.5874439461883408,0.5740994072047423,0.52,0.5253549695740366,29,29,7,10
135,Atezo,BLCA,edge+targets-random,9,1,0.35874439461883406,0.5459416324669403,0.30666666666666664,0.45537525354969577,7,51,1,16
136,Atezo,BLCA,node+targets,9,1,0.5874439461883408,0.5740994072047423,0.52,0.5253549695740366,29,29,7,10
137,Atezo,BLCA,node+targets-random,9,1,0.5381165919282511,0.572047423620611,0.6533333333333333,0.5912778904665315,42,16,10,7
138,Atezo,BLCA,node-norm+targets,9,95,0.8430493273542601,0.9380984952120384,0.7333333333333333,0.7474645030425963,43,15,5,12
139,Atezo,BLCA,node-norm+targets-random,9,95,0.9730941704035875,0.9914500683994528,0.6933333333333334,0.6328600405679514,44,14,9,8
140,Atezo,BLCA,targets,10,1,0.57847533632287,0.594391244870041,0.56,0.4726166328600405,37,21,12,5
141,Atezo,BLCA,DiffExp,10,38,0.7713004484304933,0.8822389420884633,0.6266666666666667,0.6480730223123732,40,18,10,7
142,Atezo,BLCA,edge,10,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
143,Atezo,BLCA,edge-random,10,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
144,Atezo,BLCA,node,10,5,0.6681614349775785,0.6771545827633378,0.6533333333333333,0.5740365111561866,42,16,10,7
145,Atezo,BLCA,node-random,10,5,0.5381165919282511,0.5668034655722755,0.5866666666666667,0.7403651115618661,31,27,4,13
146,Atezo,BLCA,node-norm,10,100,0.8699551569506726,0.9587323301413588,0.7333333333333333,0.5801217038539555,50,8,12,5
147,Atezo,BLCA,node-norm-random,10,100,0.8923766816143498,0.9713862289101687,0.8,0.7150101419878296,51,7,8,9
148,Atezo,BLCA,edge+targets,10,1,0.57847533632287,0.594391244870041,0.56,0.4726166328600405,37,21,12,5
149,Atezo,BLCA,edge+targets-random,10,1,0.37668161434977576,0.561673506611947,0.30666666666666664,0.41480730223123735,9,49,3,14
150,Atezo,BLCA,node+targets,10,6,0.6636771300448431,0.7112403100775194,0.56,0.5567951318458418,36,22,11,6
151,Atezo,BLCA,node+targets-random,10,6,0.6771300448430493,0.7770177838577291,0.6533333333333333,0.6987829614604463,39,19,7,10
152,Atezo,BLCA,node-norm+targets,10,101,0.8699551569506726,0.9604423164614684,0.72,0.5821501014198783,49,9,12,5
153,Atezo,BLCA,node-norm+targets-random,10,101,0.8923766816143498,0.9686502507979937,0.7466666666666667,0.6926977687626774,49,9,10,7
154,Atezo,BLCA,targets,11,1,0.5695067264573991,0.5449156406748746,0.5733333333333334,0.6146044624746451,33,25,7,10
155,Atezo,BLCA,DiffExp,11,38,0.7668161434977578,0.8750569995440036,0.6666666666666666,0.6713995943204868,40,18,7,10
156,Atezo,BLCA,edge,11,3,0.6053811659192825,0.6739626082991336,0.56,0.59026369168357,34,24,9,8
157,Atezo,BLCA,edge-random,11,3,0.5605381165919282,0.6430688554491564,0.5733333333333334,0.592292089249493,31,27,5,12
158,Atezo,BLCA,node,11,1,0.5291479820627802,0.5535795713634291,0.52,0.5141987829614605,30,28,8,9
159,Atezo,BLCA,node-random,11,1,0.5605381165919282,0.5267897856817145,0.6266666666666667,0.5699797160243407,39,19,9,8
160,Atezo,BLCA,node-norm,11,93,0.8654708520179372,0.9506383948928409,0.6666666666666666,0.7028397565922921,40,18,7,10
161,Atezo,BLCA,node-norm-random,11,93,0.8251121076233184,0.9182626538987688,0.6933333333333334,0.6288032454361054,43,15,8,9
162,Atezo,BLCA,edge+targets,11,4,0.6591928251121076,0.685248518011856,0.6266666666666667,0.6531440162271805,36,22,6,11
163,Atezo,BLCA,edge+targets-random,11,4,0.5695067264573991,0.6236890104879161,0.5733333333333334,0.6338742393509127,32,26,6,11
164,Atezo,BLCA,node+targets,11,2,0.5874439461883408,0.5921112631098951,0.56,0.5872210953346856,33,25,8,9
165,Atezo,BLCA,node+targets-random,11,2,0.6098654708520179,0.6515047879616962,0.6533333333333333,0.5872210953346856,40,18,8,9
166,Atezo,BLCA,node-norm+targets,11,94,0.8385650224215246,0.9243046055631555,0.68,0.7129817444219068,41,17,7,10
167,Atezo,BLCA,node-norm+targets-random,11,94,0.8654708520179372,0.947218422252622,0.7333333333333333,0.7667342799188641,44,14,6,11
168,Atezo,BLCA,targets,12,1,0.5874439461883408,0.5968992248062016,0.52,0.45740365111561865,35,23,13,4
169,Atezo,BLCA,DiffExp,12,38,0.726457399103139,0.8390332877336981,0.7066666666666667,0.7870182555780932,40,18,4,13
170,Atezo,BLCA,edge,12,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
171,Atezo,BLCA,edge-random,12,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
172,Atezo,BLCA,node,12,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
173,Atezo,BLCA,node-random,12,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
174,Atezo,BLCA,node-norm,12,104,0.8475336322869955,0.9396944824441404,0.7333333333333333,0.7606490872210954,42,16,4,13
175,Atezo,BLCA,node-norm-random,12,104,0.9013452914798207,0.9696762425900592,0.72,0.8184584178498986,42,16,5,12
176,Atezo,BLCA,edge+targets,12,1,0.5874439461883408,0.5968992248062016,0.52,0.45740365111561865,35,23,13,4
177,Atezo,BLCA,edge+targets-random,12,1,0.4977578475336323,0.5036479708162334,0.6133333333333333,0.720081135902637,33,25,4,13
178,Atezo,BLCA,node+targets,12,1,0.5874439461883408,0.5968992248062016,0.52,0.45740365111561865,35,23,13,4
179,Atezo,BLCA,node+targets-random,12,1,0.45739910313901344,0.5142498860009119,0.5466666666666666,0.6176470588235294,29,29,5,12
180,Atezo,BLCA,node-norm+targets,12,105,0.8475336322869955,0.9400364797081624,0.7066666666666667,0.7616632860040569,41,17,5,12
181,Atezo,BLCA,node-norm+targets-random,12,105,0.8923766816143498,0.9601003191974464,0.76,0.7505070993914807,48,10,8,9
182,Atezo,BLCA,targets,13,1,0.5650224215246636,0.5523255813953488,0.5866666666666667,0.592292089249493,34,24,7,10
183,Atezo,BLCA,DiffExp,13,38,0.7802690582959642,0.8687870497036023,0.7866666666666666,0.8002028397565923,48,10,6,11
184,Atezo,BLCA,edge,13,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
185,Atezo,BLCA,edge-random,13,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
186,Atezo,BLCA,node,13,1,0.5201793721973094,0.5173278613771091,0.4666666666666667,0.2900608519269777,31,27,13,4
187,Atezo,BLCA,node-random,13,1,0.5291479820627802,0.5483356133150935,0.6,0.5101419878296146,36,22,8,9
188,Atezo,BLCA,node-norm,13,91,0.9192825112107623,0.9752621979024167,0.76,0.7068965517241379,49,9,9,8
189,Atezo,BLCA,node-norm-random,13,91,0.8699551569506726,0.9302325581395349,0.7333333333333333,0.7190669371196754,47,11,9,8
190,Atezo,BLCA,edge+targets,13,1,0.5650224215246636,0.5523255813953488,0.5866666666666667,0.592292089249493,34,24,7,10
191,Atezo,BLCA,edge+targets-random,13,1,0.42152466367713004,0.6044231646146832,0.4,0.6308316430020284,13,45,0,17
192,Atezo,BLCA,node+targets,13,2,0.547085201793722,0.5555175558595531,0.5466666666666666,0.5223123732251521,33,25,9,8
193,Atezo,BLCA,node+targets-random,13,2,0.5381165919282511,0.5714774281805745,0.38666666666666666,0.3661257606490872,23,35,11,6
194,Atezo,BLCA,node-norm+targets,13,92,0.9147982062780269,0.9781121751025992,0.7466666666666667,0.7089249492900609,49,9,10,7
195,Atezo,BLCA,node-norm+targets-random,13,92,0.9372197309417041,0.9879160966712266,0.68,0.6673427991886409,48,10,14,3
196,Atezo,BLCA,targets,14,1,0.547085201793722,0.5198358413132695,0.64,0.6795131845841785,36,22,5,12
197,Atezo,BLCA,DiffExp,14,38,0.8026905829596412,0.8945508435932512,0.64,0.6926977687626774,38,20,7,10
198,Atezo,BLCA,edge,14,6,0.6233183856502242,0.7021203830369358,0.5866666666666667,0.5993914807302232,33,25,6,11
199,Atezo,BLCA,edge-random,14,6,0.547085201793722,0.6051071591427268,0.5733333333333334,0.5212981744421907,32,26,6,11
200,Atezo,BLCA,node,14,2,0.5381165919282511,0.5632694938440493,0.52,0.5344827586206897,30,28,8,9
201,Atezo,BLCA,node-random,14,2,0.5695067264573991,0.5934792521659826,0.48,0.5081135902636917,27,31,8,9
202,Atezo,BLCA,node-norm,14,99,0.9461883408071748,0.9954400364797082,0.7066666666666667,0.6734279918864098,44,14,8,9
203,Atezo,BLCA,node-norm-random,14,99,0.8475336322869955,0.9460784313725491,0.7066666666666667,0.7565922920892494,42,16,6,11
204,Atezo,BLCA,edge+targets,14,7,0.6367713004484304,0.7175102599179206,0.5866666666666667,0.691683569979716,31,27,4,13
205,Atezo,BLCA,edge+targets-random,14,7,0.672645739910314,0.7236662106703146,0.6666666666666666,0.6937119675456389,39,19,6,11
206,Atezo,BLCA,node+targets,14,3,0.5336322869955157,0.5769493844049248,0.5866666666666667,0.5933062880324543,36,22,9,8
207,Atezo,BLCA,node+targets-random,14,3,0.5919282511210763,0.6253989968080256,0.64,0.6318458417849899,37,21,6,11
208,Atezo,BLCA,node-norm+targets,14,100,0.9461883408071748,0.9960100319197447,0.72,0.6855983772819472,45,13,8,9
209,Atezo,BLCA,node-norm+targets-random,14,100,0.9461883408071748,0.9947560419516643,0.68,0.7464503042596349,42,16,8,9
210,Atezo,BLCA,targets,15,1,0.57847533632287,0.5663474692202461,0.5466666666666666,0.5365111561866125,33,25,9,8
211,Atezo,BLCA,DiffExp,15,38,0.7443946188340808,0.860579115367077,0.64,0.7474645030425964,37,21,6,11
212,Atezo,BLCA,edge,15,4,0.5874439461883408,0.6895804833561331,0.56,0.6460446247464503,31,27,6,11
213,Atezo,BLCA,edge-random,15,4,0.5246636771300448,0.5981532147742818,0.4666666666666667,0.473630831643002,25,33,7,10
214,Atezo,BLCA,node,15,3,0.5605381165919282,0.5981532147742818,0.4666666666666667,0.47464503042596345,25,33,7,10
215,Atezo,BLCA,node-random,15,3,0.4484304932735426,0.602485180118559,0.41333333333333333,0.5294117647058822,18,40,4,13
216,Atezo,BLCA,node-norm,15,105,0.8340807174887892,0.9377564979480164,0.6666666666666666,0.6926977687626774,42,16,9,8
217,Atezo,BLCA,node-norm-random,15,105,0.9417040358744395,0.9928180574555403,0.64,0.6683569979716024,39,19,8,9
