,drug,tissue,feature,iter,feature_dim,Train Accuracy,Train ROC_AUC,Test Accuracy,Test ROC_AUC,Test TN,Test FP,Test FN,Test TP
0,crizotinib,LUAD,targets,0,2,0.6444444444444445,0.5737327188940092,0.6666666666666666,0.34090909090909094,10,1,4,0
1,crizotinib,LUAD,DiffExp,0,19,0.9333333333333333,0.9861751152073732,0.7333333333333333,0.8636363636363636,8,3,1,3
2,crizotinib,LUAD,edge,0,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
3,crizotinib,LUAD,edge,0,0,0.9333333333333333,0.9861751152073732,0.7333333333333333,0.8636363636363636,8,3,1,3
4,crizotinib,LUAD,edge-random,0,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
5,crizotinib,LUAD,edge-random,0,0,0.9333333333333333,0.9861751152073732,0.7333333333333333,0.8636363636363636,8,3,1,3
6,crizotinib,LUAD,node,0,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
7,crizotinib,LUAD,node,0,0,0.9333333333333333,0.9861751152073732,0.7333333333333333,0.8636363636363636,8,3,1,3
8,crizotinib,LUAD,node-random,0,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
9,crizotinib,LUAD,node-random,0,0,0.9333333333333333,0.9861751152073732,0.7333333333333333,0.8636363636363636,8,3,1,3
10,crizotinib,LUAD,node-norm,0,7,0.6444444444444445,0.7534562211981567,0.6666666666666666,0.6590909090909092,8,3,2,2
11,crizotinib,LUAD,node-norm-random,0,7,0.8222222222222222,0.9055299539170507,0.6666666666666666,0.7045454545454546,7,4,1,3
12,crizotinib,LUAD,targets,1,2,0.6666666666666666,0.5783410138248848,0.6,0.40909090909090906,9,2,4,0
13,crizotinib,LUAD,DiffExp,1,19,0.9111111111111111,0.9792626728110599,0.8666666666666667,1.0,9,2,0,4
14,crizotinib,LUAD,edge,1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
15,crizotinib,LUAD,edge,1,0,0.9111111111111111,0.9792626728110599,0.8666666666666667,1.0,9,2,0,4
16,crizotinib,LUAD,edge-random,1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
17,crizotinib,LUAD,edge-random,1,0,0.9111111111111111,0.9792626728110599,0.8666666666666667,1.0,9,2,0,4
18,crizotinib,LUAD,node,1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
19,crizotinib,LUAD,node,1,0,0.9111111111111111,0.9792626728110599,0.8666666666666667,1.0,9,2,0,4
20,crizotinib,LUAD,node-random,1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
21,crizotinib,LUAD,node-random,1,0,0.9111111111111111,0.9792626728110599,0.8666666666666667,1.0,9,2,0,4
22,crizotinib,LUAD,node-norm,1,7,0.7777777777777778,0.8502304147465438,0.4,0.36363636363636365,4,7,2,2
23,crizotinib,LUAD,node-norm-random,1,7,0.8,0.9078341013824885,0.8,0.9318181818181818,8,3,0,4
24,crizotinib,LUAD,targets,2,2,0.6666666666666666,0.5691244239631337,0.6666666666666666,0.6363636363636364,10,1,4,0
25,crizotinib,LUAD,DiffExp,2,19,0.8666666666666667,0.9562211981566819,0.9333333333333333,1.0,10,1,0,4
26,crizotinib,LUAD,edge,2,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
27,crizotinib,LUAD,edge,2,0,0.8666666666666667,0.9562211981566819,0.9333333333333333,1.0,10,1,0,4
28,crizotinib,LUAD,edge-random,2,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
29,crizotinib,LUAD,edge-random,2,0,0.8666666666666667,0.9562211981566819,0.9333333333333333,1.0,10,1,0,4
30,crizotinib,LUAD,node,2,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
31,crizotinib,LUAD,node,2,0,0.8666666666666667,0.9562211981566819,0.9333333333333333,1.0,10,1,0,4
32,crizotinib,LUAD,node-random,2,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
33,crizotinib,LUAD,node-random,2,0,0.8666666666666667,0.9562211981566819,0.9333333333333333,1.0,10,1,0,4
34,crizotinib,LUAD,node-norm,2,7,0.7333333333333333,0.7972350230414746,0.4,0.6818181818181818,3,8,1,3
35,crizotinib,LUAD,node-norm-random,2,7,0.7777777777777778,0.8732718894009217,0.5333333333333333,0.6136363636363636,7,4,3,1
36,crizotinib,LUAD,targets,3,2,0.7111111111111111,0.5483870967741935,0.6,0.7272727272727273,9,2,4,0
37,crizotinib,LUAD,DiffExp,3,19,0.8888888888888888,0.9631336405529954,0.8666666666666667,0.9318181818181819,10,1,1,3
38,crizotinib,LUAD,edge,3,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
39,crizotinib,LUAD,edge,3,0,0.8888888888888888,0.9631336405529954,0.8666666666666667,0.9318181818181819,10,1,1,3
40,crizotinib,LUAD,edge-random,3,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
41,crizotinib,LUAD,edge-random,3,0,0.8888888888888888,0.9631336405529954,0.8666666666666667,0.9318181818181819,10,1,1,3
42,crizotinib,LUAD,node,3,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
43,crizotinib,LUAD,node,3,0,0.8888888888888888,0.9631336405529954,0.8666666666666667,0.9318181818181819,10,1,1,3
44,crizotinib,LUAD,node-random,3,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
45,crizotinib,LUAD,node-random,3,0,0.8888888888888888,0.9631336405529954,0.8666666666666667,0.9318181818181819,10,1,1,3
46,crizotinib,LUAD,node-norm,3,7,0.5777777777777777,0.6912442396313364,0.6666666666666666,0.6818181818181819,7,4,1,3
47,crizotinib,LUAD,node-norm-random,3,7,0.7777777777777778,0.8663594470046083,0.8,0.8636363636363635,8,3,0,4
48,crizotinib,LUAD,targets,4,2,0.6666666666666666,0.6152073732718893,0.6,0.31818181818181823,8,3,3,1
49,crizotinib,LUAD,DiffExp,4,19,0.9111111111111111,0.9769585253456221,0.8,0.9090909090909091,9,2,1,3
50,crizotinib,LUAD,edge,4,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
51,crizotinib,LUAD,edge,4,0,0.9111111111111111,0.9769585253456221,0.8,0.9090909090909091,9,2,1,3
52,crizotinib,LUAD,edge-random,4,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
53,crizotinib,LUAD,edge-random,4,0,0.9111111111111111,0.9769585253456221,0.8,0.9090909090909091,9,2,1,3
54,crizotinib,LUAD,node,4,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
55,crizotinib,LUAD,node,4,0,0.9111111111111111,0.9769585253456221,0.8,0.9090909090909091,9,2,1,3
56,crizotinib,LUAD,node-random,4,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
57,crizotinib,LUAD,node-random,4,0,0.9111111111111111,0.9769585253456221,0.8,0.9090909090909091,9,2,1,3
58,crizotinib,LUAD,node-norm,4,7,0.7111111111111111,0.7949308755760368,0.4666666666666667,0.5454545454545454,6,5,3,1
59,crizotinib,LUAD,node-norm-random,4,7,0.7333333333333333,0.8410138248847927,0.6,0.7045454545454545,6,5,1,3
60,crizotinib,LUAD,targets,5,2,0.6888888888888889,0.6543778801843319,0.6,0.20454545454545453,9,2,4,0
61,crizotinib,LUAD,DiffExp,5,19,0.8888888888888888,0.9723502304147466,0.8,0.9090909090909091,8,3,0,4
62,crizotinib,LUAD,edge,5,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
63,crizotinib,LUAD,edge,5,0,0.8888888888888888,0.9723502304147466,0.8,0.9090909090909091,8,3,0,4
64,crizotinib,LUAD,edge-random,5,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
65,crizotinib,LUAD,edge-random,5,0,0.8888888888888888,0.9723502304147466,0.8,0.9090909090909091,8,3,0,4
66,crizotinib,LUAD,node,5,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
67,crizotinib,LUAD,node,5,0,0.8888888888888888,0.9723502304147466,0.8,0.9090909090909091,8,3,0,4
68,crizotinib,LUAD,node-random,5,-1,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
69,crizotinib,LUAD,node-random,5,0,0.8888888888888888,0.9723502304147466,0.8,0.9090909090909091,8,3,0,4
70,crizotinib,LUAD,node-norm,5,7,0.6888888888888889,0.7857142857142857,0.5333333333333333,0.5681818181818182,7,4,3,1
