,patient,Gene,Raw,Normalized,Response
0,A549_LUNG,KMT2A,-8.790000000000001,-71.59709909999998,0
1,A549_LUNG,ACVR1,0.31,4.7317749000000005,0
2,A549_LUNG,EZR,0.75,48.07425750000001,0
3,A549_LUNG,PATZ1,-1.73,-20.1814188,0
4,A549_LUNG,CREBBP,-15.39,-146.6985411,0
5,A549_LUNG,FUS,1.81,126.80532389999999,0
6,A549_LUNG,PABPC1,-0.4,-29.177864,0
7,A549_LUNG,CNTRL,-0.99,-8.3433537,0
8,A549_LUNG,TSC2,0.29,4.540744600000001,0
9,A549_LUNG,RARA,-4.97,-54.1387663,0
10,A549_LUNG,KDM6A,-1.89,-21.2978669,0
11,A549_LUNG,SPOP,0.6000000000000001,15.691493999999999,0
12,A549_LUNG,THRAP3,0.19,6.039697200000001,0
13,A549_LUNG,DCTN1,-0.38,-14.026598000000002,0
14,A549_LUNG,ASXL1,-3.4600000000000004,-76.9133434,0
15,A549_LUNG,NACA,1.3299999999999998,158.48887809999997,0
16,A549_LUNG,EML4,0.04000000000000006,1.0641376000000005,0
17,A549_LUNG,CASP9,-4.37,-44.1333292,0
18,A549_LUNG,KDM5C,0.62,15.6712368,0
19,A549_LUNG,GNAS,1.1300000000000001,90.5877721,0
20,A549_LUNG,APC,-3.14,-28.598648999999998,0
21,A549_LUNG,SUFU,-8.18,-26.095192199999996,0
22,A549_LUNG,MSH2,6.529999999999999,206.6760672,0
23,A549_LUNG,BCL3,0.30000000000000004,5.93958,0
24,A549_LUNG,B2M,0.72,64.4449032,0
25,A549_LUNG,LZTR1,-1.83,-20.1810735,0
26,A549_LUNG,PBRM1,0.67,11.760123199999999,0
27,A549_LUNG,NBN,3.9299999999999997,106.28590679999999,0
28,A549_LUNG,ATR,3.27,78.58639360000001,0
29,A549_LUNG,SUZ12,0.18000000000000005,13.951242199999998,0
30,A549_LUNG,NIN,-1.6400000000000001,-15.3251748,0
31,A549_LUNG,RALGDS,-3.25,-31.556395000000002,0
32,A549_LUNG,ERCC5,0.19999999999999998,10.0564413,0
33,A549_LUNG,SMARCB1,0.7699999999999999,45.196423800000005,0
34,A549_LUNG,ASXL2,-0.91,-5.3538463000000025,0
35,A549_LUNG,DICER1,-3.9399999999999995,-68.0341864,0
36,A549_LUNG,ETV6,-1.5599999999999998,-8.2217304,0
37,A549_LUNG,DAXX,-0.41000000000000003,-9.8382371,0
38,A549_LUNG,ATRX,-1.1300000000000001,-28.360143799999996,0
39,A549_LUNG,FBXW7,-8.169999999999998,-61.8129128,0
40,A549_LUNG,EP300,-32.2,-286.7136574000001,0
41,A549_LUNG,CRNKL1,-1.08,-22.4158968,0
42,A549_LUNG,MAX,-0.21999999999999997,8.022178200000003,0
43,A549_LUNG,BRAF,-10.54,-91.1721594,0
44,A549_LUNG,DDX5,-3.5300000000000002,-104.63637,0
45,A549_LUNG,BCLAF1,0.5,15.89394,0
46,A549_LUNG,CCNE1,-0.3800000000000001,2.4938156000000005,0
47,A549_LUNG,FIP1L1,0.67,17.630225900000003,0
48,A549_LUNG,PCM1,-0.13,-2.0297641,0
49,A549_LUNG,DGCR8,-3.79,-28.5481442,0
50,A549_LUNG,CDKN1A,2.02,107.1860789,0
51,A549_LUNG,STAG1,0.30000000000000004,3.1558230000000016,0
52,A549_LUNG,LATS1,-3.06,-21.127219200000003,0
53,A549_LUNG,ERCC2,-1.1,-13.5010375,0
54,A549_LUNG,FANCF,-8.24,-57.49682480000001,0
55,A549_LUNG,KAT7,1.27,25.886409999999998,0
56,A549_LUNG,DDB2,0.76,23.522336199999998,0
57,A549_LUNG,JAK1,3.43,163.0552438,0
58,A549_LUNG,AFF1,-0.5499999999999999,-4.373196999999998,0
59,A549_LUNG,RPL5,1.1,114.97475359999999,0
60,A549_LUNG,CDC73,0.74,19.8818261,0
61,A549_LUNG,NFE2L2,-0.29,16.1172309,0
62,A549_LUNG,TRRAP,-0.9,-5.303435399999998,0
63,A549_LUNG,AKT1,-0.17999999999999983,33.80058530000001,0
64,A549_LUNG,ACVR1B,-0.7,-5.5333482,0
65,A549_LUNG,TCF3,-3.3100000000000005,-50.2490549,0
66,A549_LUNG,SETD1B,-0.9600000000000001,-3.6731136,0
67,A549_LUNG,SRC,-3.69,-53.390171,0
68,A549_LUNG,KDM5A,-1.42,-28.817736099999998,0
69,A549_LUNG,FLNA,1.7,146.892716,0
70,A549_LUNG,NAB2,-1.45,-8.6206415,0
71,A549_LUNG,KAT6A,-1.3599999999999999,-7.453753400000002,0
72,A549_LUNG,RECQL4,0.6900000000000001,14.5543461,0
73,A549_LUNG,WRN,-1.9700000000000002,-11.837476200000001,0
74,A549_LUNG,BCL9L,-0.020000000000000018,-0.32657620000000076,0
75,A549_LUNG,MSH6,5.879999999999999,224.93421750000002,0
76,A549_LUNG,FANCD2,-1.1102230246251565e-16,12.322039499999988,0
77,A549_LUNG,FANCA,-0.7099999999999996,-16.844290199999996,0
78,A549_LUNG,FEN1,1.0299999999999998,84.3831505,0
79,A549_LUNG,FUBP1,-0.06,-2.6197608,0
80,A549_LUNG,ATF1,-0.8699999999999999,-20.624246099999997,0
81,A549_LUNG,RAD51B,-4.28,-27.973153599999996,0
82,A549_LUNG,BRIP1,-5.930000000000001,-44.011831,0
83,A549_LUNG,NFKB2,-0.72,6.984007300000001,0
84,A549_LUNG,TSC1,-1.96,-3.924093099999998,0
85,A549_LUNG,XPO1,0.7499999999999998,39.48479999999999,0
86,A549_LUNG,NUMA1,-0.62,-15.7682616,0
87,A549_LUNG,POLQ,-0.38,-3.9973758000000004,0
88,A549_LUNG,CASP3,-1.63,-21.187482600000006,0
89,A549_LUNG,DNAJB1,0.26,11.283305799999999,0
90,A549_LUNG,MALT1,-0.3400000000000001,-4.488618799999999,0
91,A549_LUNG,SKI,-4.16,-22.539420799999995,0
92,A549_LUNG,CTCF,-2.4999999999999996,-41.01542739999999,0
93,A549_LUNG,EPS15,-0.62,-8.7762674,0
94,A549_LUNG,ARHGEF12,-1.52,-21.878348,0
95,A549_LUNG,TPR,-1.47,-40.9326498,0
96,A549_LUNG,DDIT3,0.46,18.4343448,0
97,A549_LUNG,HIF1A,1.1300000000000001,74.5758637,0
98,A549_LUNG,LSM14A,0.14,6.346561200000001,0
99,A549_LUNG,USP8,0.62,17.8985382,0
100,A549_LUNG,ERCC4,-5.57,-17.835603800000005,0
101,A549_LUNG,KIF5B,-0.65,-20.6790296,0
102,A549_LUNG,EZH2,-4.62,-77.3688935,0
103,A549_LUNG,EIF4A2,-0.37,-22.4590898,0
104,A549_LUNG,SPEN,-0.04000000000000001,-0.6186224,0
105,A549_LUNG,PRKACA,-13.43,-153.1771653,0
106,A549_LUNG,TFRC,0.33,29.5372473,0
107,A549_LUNG,NCOR2,-0.34999999999999976,30.343545999999996,0
108,A549_LUNG,ERCC3,-1.1102230246251565e-16,30.524006800000002,0
109,A549_LUNG,ERC1,-0.34,-4.151719600000001,0
