,Patient,Gene1,Gene2,Edge,Curvature,Response
0,A549_LUNG,CD5,CD7,CD5;CD7,0.0,0
1,A549_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,0
2,A549_LUNG,SECTM1,CD7,SECTM1;CD7,0.0,0
3,CALU3_LUNG,CD5,CD7,CD5;CD7,0.0,0
4,CALU3_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,0
5,CALU3_LUNG,SECTM1,CD7,SECTM1;CD7,0.0,0
6,CALU6_LUNG,CD5,CD7,CD5;CD7,0.0,0
7,CALU6_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,0
8,CALU6_LUNG,SECTM1,CD7,SECTM1;CD7,0.0,0
9,CORL105_LUNG,CD5,CD7,CD5;CD7,0.0,0
10,CORL105_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,0
11,CORL105_LUNG,SECTM1,CD7,SECTM1;CD7,0.9708568896977177,0
12,DV90_LUNG,CD5,CD7,CD5;CD7,0.0,0
13,DV90_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,0
14,DV90_LUNG,SECTM1,CD7,SECTM1;CD7,0.0,0
15,EKVX_LUNG,CD5,CD7,CD5;CD7,0.0,0
16,EKVX_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,0
17,EKVX_LUNG,SECTM1,CD7,SECTM1;CD7,0.0,0
18,HCC1195_LUNG,CD5,CD7,CD5;CD7,0.0,0
19,HCC1195_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,0
20,HCC1195_LUNG,SECTM1,CD7,SECTM1;CD7,0.9603269154011922,0
21,HCC1833_LUNG,CD5,CD7,CD5;CD7,0.0,1
22,HCC1833_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,1
23,HCC1833_LUNG,SECTM1,CD7,SECTM1;CD7,0.0,1
24,HCC2108_LUNG,CD5,CD7,CD5;CD7,0.0,0
25,HCC2108_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,0
26,HCC2108_LUNG,SECTM1,CD7,SECTM1;CD7,0.0,0
27,HCC2279_LUNG,CD5,CD7,CD5;CD7,0.0,0
28,HCC2279_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,0
29,HCC2279_LUNG,SECTM1,CD7,SECTM1;CD7,0.0,0
30,HCC366_LUNG,CD5,CD7,CD5;CD7,0.0,0
31,HCC366_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,0
32,HCC366_LUNG,SECTM1,CD7,SECTM1;CD7,0.0,0
33,HCC4006_LUNG,CD5,CD7,CD5;CD7,0.0,0
34,HCC4006_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,0
35,HCC4006_LUNG,SECTM1,CD7,SECTM1;CD7,0.9374397808675808,0
36,HCC44_LUNG,CD5,CD7,CD5;CD7,0.0,1
37,HCC44_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,1
38,HCC44_LUNG,SECTM1,CD7,SECTM1;CD7,0.0,1
39,HCC78_LUNG,CD5,CD7,CD5;CD7,0.0,0
40,HCC78_LUNG,ANPEP,CD7,ANPEP;CD7,0.5270260777122102,0
41,HCC78_LUNG,SECTM1,CD7,SECTM1;CD7,0.4714239816597209,0
42,HCC827_LUNG,CD5,CD7,CD5;CD7,0.0,0
43,HCC827_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,0
44,HCC827_LUNG,SECTM1,CD7,SECTM1;CD7,0.0,0
45,HOP62_LUNG,CD5,CD7,CD5;CD7,0.0,1
46,HOP62_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,1
47,HOP62_LUNG,SECTM1,CD7,SECTM1;CD7,0.0,1
48,LXF289_LUNG,CD5,CD7,CD5;CD7,0.0,0
49,LXF289_LUNG,ANPEP,CD7,ANPEP;CD7,0.657249166379422,0
50,LXF289_LUNG,SECTM1,CD7,SECTM1;CD7,0.2667901297664046,0
51,MORCPR_LUNG,CD5,CD7,CD5;CD7,0.0,0
52,MORCPR_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,0
53,MORCPR_LUNG,SECTM1,CD7,SECTM1;CD7,0.0,0
54,PC14_LUNG,CD5,CD7,CD5;CD7,0.0,0
55,PC14_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,0
56,PC14_LUNG,SECTM1,CD7,SECTM1;CD7,0.0,0
57,RERFLCAD1_LUNG,CD5,CD7,CD5;CD7,0.0,0
58,RERFLCAD1_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,0
59,RERFLCAD1_LUNG,SECTM1,CD7,SECTM1;CD7,0.0,0
60,RERFLCAD2_LUNG,CD5,CD7,CD5;CD7,0.0,0
61,RERFLCAD2_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,0
62,RERFLCAD2_LUNG,SECTM1,CD7,SECTM1;CD7,0.0,0
63,RERFLCMS_LUNG,CD5,CD7,CD5;CD7,0.0,0
64,RERFLCMS_LUNG,ANPEP,CD7,ANPEP;CD7,0.5251583098524757,0
65,RERFLCMS_LUNG,SECTM1,CD7,SECTM1;CD7,0.47346733998369517,0
66,SKLU1_LUNG,CD5,CD7,CD5;CD7,0.0,0
67,SKLU1_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,0
68,SKLU1_LUNG,SECTM1,CD7,SECTM1;CD7,0.0,0
69,NCIH1395_LUNG,CD5,CD7,CD5;CD7,0.0,0
70,NCIH1395_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,0
71,NCIH1395_LUNG,SECTM1,CD7,SECTM1;CD7,0.9850610271005792,0
72,NCIH1666_LUNG,CD5,CD7,CD5;CD7,0.0,1
73,NCIH1666_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,1
74,NCIH1666_LUNG,SECTM1,CD7,SECTM1;CD7,0.0,1
75,NCIH1755_LUNG,CD5,CD7,CD5;CD7,0.0,1
76,NCIH1755_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,1
77,NCIH1755_LUNG,SECTM1,CD7,SECTM1;CD7,0.0,1
78,NCIH1975_LUNG,CD5,CD7,CD5;CD7,0.0,1
79,NCIH1975_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,1
80,NCIH1975_LUNG,SECTM1,CD7,SECTM1;CD7,0.0,1
81,NCIH2087_LUNG,CD5,CD7,CD5;CD7,0.0,1
82,NCIH2087_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,1
83,NCIH2087_LUNG,SECTM1,CD7,SECTM1;CD7,0.9734603544218798,1
84,NCIH2122_LUNG,CD5,CD7,CD5;CD7,0.0,0
85,NCIH2122_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,0
86,NCIH2122_LUNG,SECTM1,CD7,SECTM1;CD7,0.98739484104268,0
87,NCIH23_LUNG,CD5,CD7,CD5;CD7,0.0,0
88,NCIH23_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,0
89,NCIH23_LUNG,SECTM1,CD7,SECTM1;CD7,0.6818959277054297,0
90,NCIH358_LUNG,CD5,CD7,CD5;CD7,0.0,0
91,NCIH358_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,0
92,NCIH358_LUNG,SECTM1,CD7,SECTM1;CD7,0.9641481716049829,0
93,NCIH441_LUNG,CD5,CD7,CD5;CD7,0.0,0
94,NCIH441_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,0
95,NCIH441_LUNG,SECTM1,CD7,SECTM1;CD7,0.9707016011144843,0
96,NCIH322_LUNG,CD5,CD7,CD5;CD7,0.0,0
97,NCIH322_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,0
98,NCIH322_LUNG,SECTM1,CD7,SECTM1;CD7,0.0,0
99,NCIH522_LUNG,CD5,CD7,CD5;CD7,0.0,0
100,NCIH522_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,0
101,NCIH522_LUNG,SECTM1,CD7,SECTM1;CD7,0.9050538088558006,0
102,NCIH647_LUNG,CD5,CD7,CD5;CD7,0.0,0
103,NCIH647_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,0
104,NCIH647_LUNG,SECTM1,CD7,SECTM1;CD7,0.0,0
105,NCIH650_LUNG,CD5,CD7,CD5;CD7,0.0,0
106,NCIH650_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,0
107,NCIH650_LUNG,SECTM1,CD7,SECTM1;CD7,0.9600900665180756,0
108,NCIH838_LUNG,CD5,CD7,CD5;CD7,0.0,0
109,NCIH838_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,0
110,NCIH838_LUNG,SECTM1,CD7,SECTM1;CD7,0.0,0
111,NCIH1355_LUNG,CD5,CD7,CD5;CD7,0.0,1
112,NCIH1355_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,1
113,NCIH1355_LUNG,SECTM1,CD7,SECTM1;CD7,0.0,1
114,NCIH1373_LUNG,CD5,CD7,CD5;CD7,0.0,0
115,NCIH1373_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,0
116,NCIH1373_LUNG,SECTM1,CD7,SECTM1;CD7,0.0,0
117,NCIH1435_LUNG,CD5,CD7,CD5;CD7,0.0,1
118,NCIH1435_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,1
119,NCIH1435_LUNG,SECTM1,CD7,SECTM1;CD7,0.0,1
120,NCIH1563_LUNG,CD5,CD7,CD5;CD7,0.0,1
121,NCIH1563_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,1
122,NCIH1563_LUNG,SECTM1,CD7,SECTM1;CD7,0.0,1
123,NCIH1568_LUNG,CD5,CD7,CD5;CD7,0.0,1
124,NCIH1568_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,1
125,NCIH1568_LUNG,SECTM1,CD7,SECTM1;CD7,0.0,1
126,NCIH1573_LUNG,CD5,CD7,CD5;CD7,0.0,0
127,NCIH1573_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,0
128,NCIH1573_LUNG,SECTM1,CD7,SECTM1;CD7,0.9793414416350984,0
129,NCIH1623_LUNG,CD5,CD7,CD5;CD7,0.0,0
130,NCIH1623_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,0
131,NCIH1623_LUNG,SECTM1,CD7,SECTM1;CD7,0.8448803078542456,0
132,NCIH1650_LUNG,CD5,CD7,CD5;CD7,0.0,0
133,NCIH1650_LUNG,ANPEP,CD7,ANPEP;CD7,0.609436040438159,0
134,NCIH1650_LUNG,SECTM1,CD7,SECTM1;CD7,0.3598413483057109,0
135,NCIH1651_LUNG,CD5,CD7,CD5;CD7,0.0,0
136,NCIH1651_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,0
137,NCIH1651_LUNG,SECTM1,CD7,SECTM1;CD7,0.8043905006334819,0
138,NCIH1693_LUNG,CD5,CD7,CD5;CD7,0.0,1
139,NCIH1693_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,1
140,NCIH1693_LUNG,SECTM1,CD7,SECTM1;CD7,0.0,1
141,NCIH1734_LUNG,CD5,CD7,CD5;CD7,0.0,1
142,NCIH1734_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,1
143,NCIH1734_LUNG,SECTM1,CD7,SECTM1;CD7,0.0,1
144,NCIH1792_LUNG,CD5,CD7,CD5;CD7,0.0,0
145,NCIH1792_LUNG,ANPEP,CD7,ANPEP;CD7,0.6717989723854859,0
146,NCIH1792_LUNG,SECTM1,CD7,SECTM1;CD7,0.23809205094616903,0
147,NCIH1793_LUNG,CD5,CD7,CD5;CD7,0.0,0
148,NCIH1793_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,0
149,NCIH1793_LUNG,SECTM1,CD7,SECTM1;CD7,0.0,0
150,NCIH1838_LUNG,CD5,CD7,CD5;CD7,0.0,0
151,NCIH1838_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,0
152,NCIH1838_LUNG,SECTM1,CD7,SECTM1;CD7,0.9682546055993044,0
153,NCIH1944_LUNG,CD5,CD7,CD5;CD7,0.0,0
154,NCIH1944_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,0
155,NCIH1944_LUNG,SECTM1,CD7,SECTM1;CD7,0.0,0
156,NCIH2009_LUNG,CD5,CD7,CD5;CD7,0.0,0
157,NCIH2009_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,0
158,NCIH2009_LUNG,SECTM1,CD7,SECTM1;CD7,0.0,0
159,NCIH2023_LUNG,CD5,CD7,CD5;CD7,0.0,0
160,NCIH2023_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,0
161,NCIH2023_LUNG,SECTM1,CD7,SECTM1;CD7,0.0,0
162,NCIH2030_LUNG,CD5,CD7,CD5;CD7,0.0,0
163,NCIH2030_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,0
164,NCIH2030_LUNG,SECTM1,CD7,SECTM1;CD7,0.0,0
165,NCIH2085_LUNG,CD5,CD7,CD5;CD7,0.0,0
166,NCIH2085_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,0
167,NCIH2085_LUNG,SECTM1,CD7,SECTM1;CD7,0.0,0
168,NCIH2126_LUNG,CD5,CD7,CD5;CD7,0.0,0
169,NCIH2126_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,0
170,NCIH2126_LUNG,SECTM1,CD7,SECTM1;CD7,0.9356596841596263,0
171,NCIH2228_LUNG,CD5,CD7,CD5;CD7,0.0,1
172,NCIH2228_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,1
173,NCIH2228_LUNG,SECTM1,CD7,SECTM1;CD7,0.0,1
174,NCIH2291_LUNG,CD5,CD7,CD5;CD7,0.0,0
175,NCIH2291_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,0
176,NCIH2291_LUNG,SECTM1,CD7,SECTM1;CD7,0.9411812616133937,0
177,NCIH2342_LUNG,CD5,CD7,CD5;CD7,0.0,0
178,NCIH2342_LUNG,ANPEP,CD7,ANPEP;CD7,0.0,0
179,NCIH2342_LUNG,SECTM1,CD7,SECTM1;CD7,0.0,0
180,NCIH2405_LUNG,CD5,CD7,CD5;CD7,0.0,1
181,NCIH2405_LUNG,ANPEP,CD7,ANPEP;CD7,0.9150034983564961,1
