,drug,tissue,feature,iter,feature_dim,Train Accuracy,Train ROC_AUC,Test Accuracy,Test ROC_AUC,Test TN,Test FP,Test FN,Test TP
0,Atezo,BLCA,targets,0,1,0.5605381165919282,0.5562015503875969,0.6,0.5760649087221095,36,22,8,9
1,Atezo,BLCA,DiffExp,0,6,0.7174887892376681,0.7567259461924304,0.68,0.702839756592292,42,16,8,9
2,Atezo,BLCA,edge,0,137,0.8923766816143498,0.9629502963976287,0.68,0.6166328600405679,43,15,9,8
3,Atezo,BLCA,edge-random,0,137,0.9910313901345291,0.9998860009119926,0.6933333333333334,0.7525354969574036,41,17,6,11
4,Atezo,BLCA,node,0,32,0.7533632286995515,0.8182854537163701,0.6133333333333333,0.5709939148073022,39,19,10,7
5,Atezo,BLCA,node-random,0,32,0.726457399103139,0.792407660738714,0.6266666666666667,0.6845841784989858,36,22,6,11
6,Atezo,BLCA,node-norm,0,244,0.9596412556053812,0.993844049247606,0.7733333333333333,0.7363083164300203,47,11,6,11
7,Atezo,BLCA,node-norm-random,0,244,1.0,1.0,0.7066666666666667,0.7150101419878295,45,13,9,8
8,Atezo,BLCA,edge+targets,0,138,0.9013452914798207,0.9627222982216143,0.6933333333333334,0.6206896551724137,44,14,9,8
9,Atezo,BLCA,edge+targets-random,0,138,0.8878923766816144,0.9630642954856361,0.68,0.6612576064908723,42,16,8,9
10,Atezo,BLCA,node+targets,0,33,0.757847533632287,0.8297993616051071,0.6,0.6125760649087221,38,20,10,7
11,Atezo,BLCA,node+targets-random,0,33,0.7174887892376681,0.8057455540355677,0.5733333333333334,0.6947261663286004,31,27,5,12
12,Atezo,BLCA,node-norm+targets,0,245,1.0,1.0,0.7333333333333333,0.7210953346855984,46,12,8,9
13,Atezo,BLCA,node-norm+targets-random,0,245,1.0,1.0,0.7333333333333333,0.7109533468559838,46,12,8,9
14,Atezo,BLCA,targets,1,1,0.600896860986547,0.6051071591427268,0.48,0.44726166328600403,30,28,11,6
15,Atezo,BLCA,DiffExp,1,6,0.6860986547085202,0.7495440036479708,0.6266666666666667,0.6734279918864097,38,20,8,9
